mggid	ship	cruise	sample	device_code	device	year	month	day	time	latdeg	latmin	latminhun	ns	londeg	lonmin	lonminhun	lonew	latlon_orig	lat	lon	water_depth	core_length	device2	comments
41995002	Multiple	unknown	JG-47	0	unknown	1976				56	14	02	N	169	50	04	W	m	56.2337	-169.834	126				
65005001	Unknown Platform	ALASKAG	DBC75C1	701	drive sample, hand core	1977	2	2	2000	59	58	30	N	141	32	50	W	m	59.9717	-141.5417		15	HAND CORE		
65005001	Unknown Platform	ALASKAG	DBC71C1	701	drive sample, hand core	1977	2	2	2000	59	53	00	N	141	27	15	W	m	59.8833	-141.4525		15	HAND CORE		
65005001	Unknown Platform	ALASKAG	DBC61D1	701	drive sample, hand core	1977	2	2	2000	59	47	00	N	140	59	50	W	m	59.7833	-140.9917		15	HAND CORE		
65005001	Unknown Platform	ALASKAG	DBC44D1	701	drive sample, hand core	1977	2	2	2000	59	44	50	N	140	08	25	W	m	59.7417	-140.1375		15	HAND CORE		
65005001	Unknown Platform	ALASKAG	DBC41C1	701	drive sample, hand core	1977	2	2	2000	59	46	35	N	140	00	00	W	m	59.7725	-140		15	HAND CORE		
65005001	Unknown Platform	ALASKAG	DBC37B1	701	drive sample, hand core	1977	2	2	2000	59	49	00	N	139	47	50	W	m	59.8167	-139.7917		15	HAND CORE		
65005001	Unknown Platform	ALASKAG	DBC30B1	701	drive sample, hand core	1977	2	2	2000	59	31	10	N	139	49	05	W	m	59.5183	-139.8175		15	HAND CORE		
65005001	Unknown Platform	ALASKAG	DBC27E1	701	drive sample, hand core	1977	2	2	2000	59	28	35	N	139	41	10	W	m	59.4725	-139.685		15	HAND CORE		
65005001	Unknown Platform	ALASKAG	DBC25B1	701	drive sample, hand core	1977	2	2	2000	59	26	50	N	139	35	40	W	m	59.4417	-139.59		15	HAND CORE		
65005001	Unknown Platform	ALASKAG	DBC19C1	701	drive sample, hand core	1977	2	2	2000	59	21	35	N	139	20	15	W	m	59.3558	-139.3358		15	HAND CORE		
20995002	Northwind	NW063	017	401	core, gravity, phleger	1963	08	09		68	16	50	N	170	24	00	W	m	68.275	-170.4	55	69			
06245001	Townsend Cromwell	JPO 212	111	104	grab, shipek	1975	06	1	2205	59	38	90	N	144	40	99	W	m	59.6483	-144.6832	148		SHIPEK GRAB		
06245001	Townsend Cromwell	JPO 212	117	104	grab, shipek	1975	06	1	2050	59	43	00	N	144	38	09	W	m	59.7167	-144.6348	119		SHIPEK GRAB		
41995002	Multiple	unknown	ST79_4	0	unknown					70	32	00	N	149	53	00	W	m	70.5333	-149.8833	3				
41995002	Multiple	unknown	SMG1344	0	unknown					71	17	90	N	154	33	50	W	m	71.2983	-154.5583	53				
06995003	Sea Sounder	S878WG	356	400	core, gravity undiff.	1978	08	21	1716	56	05	55	N	153	31	28	W	m	56.0925	-153.5213	370		GRAVITY CORE		
06995003	Sea Sounder	S878WG	306	103	grab, van veen	1978	08	04	2247	59	30	75	N	152	30	00	W	m	59.5125	-152.5	57		VAN VEEN GRAB		
06995003	Sea Sounder	S376WG	96	103	grab, van veen	1976	07	22	2223	56	41	40	N	153	05	90	W	m	56.69	-153.0983	146		VAN VEEN GRAB		
20995002	Thomas G. Thompson	TT020	045_124	400	core, gravity undiff.	1967	08	19		67	33	00	N	168	00	50	W	m	67.55	-168.0083	47	30			
20995002	Thomas G. Thompson	TT020	040_111	400	core, gravity undiff.	1967	08	18		68	07	00	N	166	53	00	W	m	68.1167	-166.8833	47	32			
20995002	Thomas G. Thompson	TT020	037_099	500	core, piston undiff.	1967	08	17		68	15	00	N	169	20	00	W	m	68.25	-169.3333	56	523			
20995002	Thomas G. Thompson	TT020	039_107	400	core, gravity undiff.	1967	08	18		67	51	00	N	169	10	00	W	m	67.85	-169.1667	52	110			
20995002	Thomas G. Thompson	TT020	035_090	500	core, piston undiff.	1967	08	17		68	43	50	N	168	15	00	W	m	68.725	-168.25	52	322			
20995002	Thomas G. Thompson	TT020	031_076	500	core, piston undiff.	1967	08	17		67	46	00	N	167	48	00	W	m	67.7667	-167.8	50	419			
20995002	Thomas G. Thompson	TT020	025_050	400	core, gravity undiff.	1967	08	15		67	37	50	N	165	22	00	W	m	67.625	-165.3667	38	27			
20995002	Thomas G. Thompson	TT020	028_066	400	core, gravity undiff.	1967	08	16		67	06	00	N	166	17	00	W	m	67.1	-166.2833	35	25			
06995003	Sea Sounder	S376WG	56	103	grab, van veen	1976	07	10	0540	57	55	56	N	150	11	34	W	m	57.926	-150.189	190		VAN VEEN GRAB		
20995002	Thomas G. Thompson	TT051	127_255	400	core, gravity undiff.	1970	09	09		57	27	20	N	171	29	00	W	m	57.4533	-171.4833	100	125			
06995003	Sea Sounder	S376WG	141	103	grab, van veen	1976	07	26	2339	58	13	12	N	149	11	85	W	m	58.2187	-149.1975	120		VAN VEEN GRAB		
06995003	Sea Sounder	S276WG	45	103	grab, van veen	1976	07	03	1220	59	34	80	N	152	36	10	W	m	59.58	-152.6017	70		VAN VEEN GRAB		
09035008	Silas Bent	BENT	DAR4	406	core, gravity, ewing					49	02	10	N	143	29	30	W	m	49.035	-143.4883	4275	333	EWING GRAV CORE		
20995002	Northwind	NW262	001	401	core, gravity, phleger	1962	09	06		64	05	80	N	166	59	00	W	m	64.0967	-166.9833	0	23			
20995002	Northwind	NW261	052	101	grab, orange peel	1961	09	18		64	41	00	N	171	24	00	W	m	64.6833	-171.4	44				
20995002	Northwind	NW261	057	100	grab, undifferentiated	1961	09	18		64	46	00	N	166	46	70	W	m	64.7667	-166.7783	20	0			
20995002	Northwind	NW261	045	101	grab, orange peel	1961	09	17		63	46	00	N	167	30	00	W	m	63.7667	-167.5	32				
20995002	Northwind	NW261	047	101	grab, orange peel	1961	09	17		64	15	00	N	167	30	00	W	m	64.25	-167.5	32				
20995002	Northwind	NW261	031	101	grab, orange peel	1961	09	15		63	15	00	N	172	30	00	W	m	63.25	-172.5	64				
20995002	Northwind	NW261	032	101	grab, orange peel	1961	09	15		62	45	00	N	173	30	00	W	m	62.75	-173.5	69				
20995002	Northwind	NW261	041	101	grab, orange peel	1961	09	16		63	44	90	N	169	30	50	W	m	63.7483	-169.5083	37				
41055001	Glacier	OCSRU529	000034	107	grab, smith-mcintyre	1977	08	31		71	03	00	N	146	19	00	W	m	71.05	-146.3167	1646		SMITH-MCINTYRE		
41055001	Glacier	OCSRU529	000023	107	grab, smith-mcintyre	1977	08	28		70	45	00	N	145	02	00	W	m	70.75	-145.0333	109		SMITH-MCINTYRE		
41025001	Miller Freeman	OCS818	070_02	103	grab, van veen	1975	08	21		58	29	00	N	172	13	00	W	m	58.4833	-172.2167	106		VAN VEEN GRAB		
41025001	Miller Freeman	OCS818	060	103	grab, van veen	1975	08	25		59	44	00	N	166	27	50	W	m	59.7333	-166.4583	27		VAN VEEN GRAB		
41025001	Miller Freeman	OCS818	045_02	103	grab, van veen	1975	10	14		58	09	80	N	167	10	70	W	m	58.1633	-167.1783	62		VAN VEEN GRAB		
41015001	Discoverer	OCS808	066	103	grab, van veen	1975	06	15		56	44	20	N	173	11	50	W	m	56.7367	-173.1917	141		VAN VEEN GRAB		
41995001	Multiple	RU529OCS	01SL_E	100	grab, undifferentiated	1977	08	03		70	33	70	N	149	36	30	W	m	70.5617	-149.605	1		GRAB SAMPLE		
41055001	Glacier	OCSRU529	000018	107	grab, smith-mcintyre	1977	08	27		70	37	00	N	142	30	00	W	m	70.6167	-142.5	80		SMITH-MCINTYRE		
41025001	Miller Freeman	OCS818	056	103	grab, van veen	1975	08	31		58	05	00	N	169	02	00	W	m	58.0833	-169.0333	75		VAN VEEN GRAB		
41025001	Miller Freeman	OCS818	058	103	grab, van veen	1975	08	29		58	49	20	N	168	57	10	W	m	58.82	-168.9517	46		VAN VEEN GRAB		
41025001	Miller Freeman	OCS818	041	103	grab, van veen	1975	10	08		58	45	80	N	164	12	20	W	m	58.7633	-164.2033	35		VAN VEEN GRAB		
41995002	Multiple	unknown	A72-202	0	unknown					70	35	80	N	152	08	20	W	m	70.5967	-152.1367	2				
41025001	Miller Freeman	OCS818	045	103	grab, van veen	1975	10	14		58	09	80	N	167	10	70	W	m	58.1633	-167.1783	62		VAN VEEN GRAB		
41015001	Discoverer	OCS808	065	103	grab, van veen	1975	06	15		57	24	70	N	172	05	50	W	m	57.4117	-172.0917	109		VAN VEEN GRAB		
41015001	Discoverer	OCS808	066_02	103	grab, van veen	1975	06	15		56	44	20	N	173	11	50	W	m	56.7367	-173.1917	141		VAN VEEN GRAB		
41995002	Multiple	unknown	80-1810	0	unknown	1980				70	37	30	N	150	29	00	W	m	70.6217	-150.4833	13				
41995002	Multiple	unknown	80-1808	0	unknown	1980				70	37	30	N	150	29	00	W	m	70.6217	-150.4833	13				
41995002	Multiple	unknown	80-1770	0	unknown					70	35	00	N	150	17	00	W	m	70.5833	-150.2833					
41995002	Multiple	unknown	80-1802	0	unknown	1980				70	37	30	N	150	29	00	W	m	70.6217	-150.4833	13				
41995002	Multiple	unknown	80-1512	0	unknown	1980				71	38	00	N	162	01	00	W	m	71.6333	-162.0167	41				
41995002	Multiple	unknown	80-1431	0	unknown	1980				70	33	20	N	149	34	60	W	m	70.5533	-149.5767	14				
41995002	Multiple	unknown	GLA7711	0	unknown					70	31	00	N	141	35	00	W	m	70.5167	-141.5833	406				
41995002	Multiple	unknown	GLA7160	0	unknown					71	12	00	N	149	15	00	W	m	71.2	-149.25	63				
41995002	Multiple	unknown	GLA7140	0	unknown					70	54	30	N	148	22	00	W	m	70.905	-148.3667	37				
41995002	Multiple	unknown	G71-57A	0	unknown					71	20	20	N	149	07	00	W	m	71.3367	-149.1167	1565				
41995002	Multiple	unknown	BSS6988	0	unknown					71	05	00	N	150	00	00	W	m	71.0833	-150	30				
41995002	Multiple	unknown	BSS6827	0	unknown					70	37	00	N	148	16	00	W	m	70.6167	-148.2667					
41995002	Multiple	unknown	BSS6807	0	unknown					70	46	00	N	150	13	00	W	m	70.7667	-150.2167	20				
41995002	Multiple	unknown	BRBAY_2	0	unknown					57	04	80	N	161	40	80	W	m	57.08	-161.68					
41995002	Multiple	unknown	BRBAY26	0	unknown					57	15	00	N	160	55	80	W	m	57.25	-160.93					
41995002	Multiple	unknown	AJT71_8	0	unknown					70	22	10	N	147	30	00	W	m	70.3683	-147.5	6				
41995002	Multiple	unknown	AJT7134	0	unknown					70	46	00	N	150	30	00	W	m	70.7667	-150.5	18				
41995002	Multiple	unknown	A72-204	0	unknown					70	39	49	N	152	02	20	W	m	70.6582	-152.0367	3				
41995002	Multiple	unknown	80-1813	0	unknown	1980				70	37	30	N	150	29	00	W	m	70.6217	-150.4833	13				
41995002	Multiple	unknown	80-1797	0	unknown	1980				70	37	30	N	150	29	00	W	m	70.6217	-150.4833	13				
41995001	Multiple	RU529OCS	32SL_B	100	grab, undifferentiated	1977	08	14		70	32	00	N	149	27	20	W	m	70.5333	-149.4533	2		GRAB SAMPLE		
41995001	Multiple	RU529OCS	21SL_A	100	grab, undifferentiated	1977	08	07		70	31	80	N	149	46	90	W	m	70.53	-149.7817	2		GRAB SAMPLE		
01995001	Robert D. Conrad	RC10	RC10189	500	core, piston	1966	07	04		52	15		N	178	03		W		52.25	-178.05	3422		core, piston		
01995001	Robert D. Conrad	RC10	RC10200	500	core, piston	1966				50	44		N	173	56		W		50.7333	-173.9333	7317		core, piston		
01995001	Robert D. Conrad	RC10	RC10209	500	core, piston	1966	07	25		53	04		N	173	18		W		53.0667	-173.3	2774		core, piston		
01995001	Robert D. Conrad	RC10	RC10213	500	core, piston	1966	07	29		51	49		N	167	45		W		51.8167	-167.75	7196		core, piston		
01995001	Robert D. Conrad	RC10	RC10215	500	core, piston	1966	07	31		51	01		N	158	06		W		51.0167	-158.1	4887		core, piston		
01995001	Robert D. Conrad	RC10	RC10221	500	core, piston	1966	08	06		50	33		N	131	37		W		50.55	-131.6167	2834		core, piston		
01995001	Robert D. Conrad	RC10	RC10224	500	core, piston	1966	8			49	04		N	130	57		W		49.0667	-130.95	1159		core, piston		
01995001	Robert D. Conrad	RC11	RC11167	500	core, piston	1967	07	15		50	50		N	176	15		W		50.8333	-176.25	4874		core, piston		
01995001	Robert D. Conrad	RC11	RC11172	500	core, piston	1967	07	24		51	15		N	164	53		W		51.25	-164.8833	4808		core, piston		
01995001	Robert D. Conrad	RC11	RC11173	500	core, piston	1967	07	25		53	12		N	164	58		W		53.2	-164.9667	3607		core, piston		
01995001	Robert D. Conrad	RC11	RC11179	500	core, piston	1967	08	04		53	30		N	145	39		W		53.5	-145.65	4067		core, piston		
01995001	Robert D. Conrad	RC11	RC11184	500	core, piston	1967	08	09		49	43		N	140	31		W		49.7167	-140.5167	3959		core, piston		
20995002	Thomas G. Thompson	TT051	102_192	100	grab, undifferentiated	1970	09	05		59	44	50	N	167	39	00	W	m	59.7417	-167.65	32				
20995002	Thomas G. Thompson	TT051	085_157	400	core, gravity undiff.	1970	09	01		55	12	20	N	165	17	90	W	m	55.2033	-165.2983	114	51			
20995002	Thomas G. Thompson	TT051	079_141	100	grab, undifferentiated	1970	08	31		57	31	10	N	165	27	80	W	m	57.5183	-165.4633	64				
20995002	Thomas G. Thompson	TT051	069_125	100	grab, undifferentiated	1970	08	30		58	37	20	N	163	51	00	W	m	58.62	-163.85	35				
20995002	Thomas G. Thompson	TT051	049_096	100	grab, undifferentiated	1970	08	27		58	18	50	N	160	05	00	W	m	58.3083	-160.0833	19				
06245001	Townsend Cromwell	JPO 212	474	104	grab, shipek	1975	11	01	0600	59	46	80	N	145	11	10	W	m	59.78	-145.185	168		SHIPEK GRAB		
06245001	Townsend Cromwell	JPO 212	464	104	grab, shipek	1975	10	29	1600	60	05	90	N	145	07	40	W	m	60.0983	-145.1233	86		SHIPEK GRAB		
06245001	Townsend Cromwell	JPO 212	453	104	grab, shipek	1975	10	26	0511	59	46	20	N	148	10	70	W	m	59.77	-148.1783	75		SHIPEK GRAB		
06245001	Townsend Cromwell	JPO 212	34A	104	grab, shipek	1975	05	30	0123	59	21	50	N	146	14	79	W	m	59.3583	-146.2465	174		SHIPEK GRAB		
20995002	Thomas G. Thompson	TT051	038_081	100	grab, undifferentiated	1970	08	26		58	09	60	N	162	55	10	W	m	58.16	-162.9183	39				
20995002	Thomas G. Thompson	TT051	020_049	400	core, gravity undiff.	1970	08	23		58	27	30	N	169	13	10	W	m	58.455	-169.2183	70	61			
20995002	Thomas G. Thompson	TT051	012_033	400	core, gravity undiff.	1970	08	22		60	23	10	N	174	26	90	W	m	60.385	-174.4483	97	109			
20995002	Thomas G. Thompson	TT051	005_018	500	core, piston undiff.	1970	08	16		68	23	50	N	170	52	00	W	m	68.3917	-170.8667	54	877			
41015001	Discoverer	OCS808	057	103	grab, van veen	1975	06	13		58	36	30	N	168	12	10	W	m	58.605	-168.2017	53		VAN VEEN GRAB		
41015001	Discoverer	OCS808	062	103	grab, van veen	1975	06	14		59	05	90	N	169	15	10	W	m	59.0983	-169.2517	55		VAN VEEN GRAB		
41015001	Discoverer	OCS808	010_02	103	grab, van veen	1975	06	09		57	19	50	N	161	05	80	W	m	57.325	-161.0967	65		VAN VEEN GRAB		
41015001	Discoverer	OCS808	014	103	grab, van veen	1975	06	07		54	38	70	N	165	25	30	W	m	54.645	-165.4217	163		VAN VEEN GRAB		
41015001	Discoverer	OCS808	005	103	grab, van veen	1975	06	08		57	20	50	N	158	58	00	W	m	57.3417	-158.9667	48		VAN VEEN GRAB		
41005002	Unknown Platform	OCSSEDAN	N27	103	grab, van veen					65	00	50	N	168	26	70	W	m	65.0083	-168.445	46		VAN VEEN GRAB		
41005002	Unknown Platform	OCSSEDAN	N18	103	grab, van veen					64	20	20	N	165	30	30	W	m	64.3367	-165.505	23		VAN VEEN GRAB		
20995002	Thomas G. Thompson	TT051	121_241	100	grab, undifferentiated	1970	09	08		60	44	20	N	174	36	10	W	m	60.7367	-174.6017	94				
20995002	Thomas G. Thompson	TT051	113_219	400	core, gravity undiff.	1970	09	06		59	29	30	N	173	46	00	W	m	59.4883	-173.7667	107	96			
20995002	Thomas G. Thompson	TT051	095_180	100	grab, undifferentiated	1970	09	03		56	52	00	N	168	09	00	W	m	56.8667	-168.15	87				
20995002	Thomas G. Thompson	TT051	093_177	100	grab, undifferentiated	1970	09	03		56	11	90	N	168	52	80	W	m	56.1983	-168.88	187				
20995002	Thomas G. Thompson	TT051	076_136	100	grab, undifferentiated	1970	08	31		58	49	20	N	165	34	50	W	m	58.82	-165.575	31				
20995002	Thomas G. Thompson	TT051	068_124	100	grab, undifferentiated	1970	08	30		58	13	80	N	163	28	00	W	m	58.23	-163.4667	41				
20995002	Thomas G. Thompson	TT051	041_086	100	grab, undifferentiated	1970	08	26		58	52	00	N	162	31	30	W	m	58.8667	-162.5217	39				
20995002	Thomas G. Thompson	TT051	025_060	400	core, gravity undiff.	1970	08	24		57	18	20	N	166	03	50	W	m	57.3033	-166.0583	68	41			
20995002	Thomas G. Thompson	TT051	018_044	400	core, gravity undiff.	1970	08	23		58	53	70	N	170	26	30	W	m	58.895	-170.4383	70	100			
41015001	Discoverer	OCS808	039	103	grab, van veen	1975	06	12		58	02	70	N	165	29	80	W	m	58.045	-165.4967	52		VAN VEEN GRAB		
20995002	Northwind	NW261	015	101	grab, orange peel	1961	09	13		62	40	00	N	166	36	00	W	m	62.6667	-166.6	26				
20995002	Northwind	NW162	001	501	core, piston, kullenberg	1962	07	12		59	00	00	N	176	00	00	W	m	59	-176	122	58			
20995002	Northwind	NW161	012	100	grab, undifferentiated	1961	07	13		57	30	00	N	161	30	00	W	m	57.5	-161.5	64				
20995002	Northwind	NW161	004	100	grab, undifferentiated	1961	07	12		55	46	00	N	162	29	50	W	m	55.7667	-162.4917	57				
41015001	Discoverer	OCS808	019	103	grab, van veen	1975	06	10		56	40	00	N	163	57	60	W	m	56.6667	-163.96	77		VAN VEEN GRAB		
41005002	Unknown Platform	OCSSEDAN	N28	103	grab, van veen					65	00	10	N	167	31	50	W	m	65.0017	-167.525	30		VAN VEEN GRAB		
41005002	Unknown Platform	OCSSEDAN	N26	103	grab, van veen					64	30	20	N	166	31	50	W	m	64.5033	-166.525	28		VAN VEEN GRAB		
41005002	Unknown Platform	OCSSEDAN	N19	103	grab, van veen					64	19	40	N	164	30	40	W	m	64.3233	-164.5067	15		VAN VEEN GRAB		
41005002	Unknown Platform	OCSSEDAN	N17	103	grab, van veen					64	00	00	N	161	30	30	W	m	64	-161.505	18		VAN VEEN GRAB		
41005002	Unknown Platform	OCSSEDAN	C30	103	grab, van veen					69	58	50	N	165	33	40	W	m	69.975	-165.5567	40		VAN VEEN GRAB		
41005002	Unknown Platform	OCSSEDAN	C29	103	grab, van veen					70	00	00	N	167	01	20	W	m	70	-167.02	46		VAN VEEN GRAB		
41005002	Unknown Platform	OCSSEDAN	C21	103	grab, van veen					69	00	30	N	168	29	30	W	m	69.005	-168.4883	51		VAN VEEN GRAB		
01995001	Vema	V21	V210158	500	core, piston	1965	09	06		53	22		N	176	11		W		53.3667	-176.1833	3731		core, piston		
01995001	Vema	V21	V210167	500	core, piston	1965	09	14		52	52		N	163	45		W		52.8667	-163.75	6909		core, piston		
06255005	Discoverer	D481NS	682A2	600	core, vibrating	1981	08			64	11	44	N	165	33	58	W	m	64.1907	-165.5597	20	516	VIBRACORER		
06245001	Townsend Cromwell	JPO 212	96	100	grab, undifferentiated	1975	05	31	0917	59	59	20	N	145	19	29	W	m	59.9867	-145.3215	119		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	87	100	grab, undifferentiated	1975	05	31	0616	60	06	90	N	145	34	39	W	m	60.115	-145.5732	126		GRAB SAMPLE		
20995002	Northwind	NW362	081	400	core, gravity undiff.	1962	10	23		68	02	00	N	173	08	00	W	m	68.0333	-173.1333	48	33			
20995002	Northwind	NW362	078	401	core, gravity, phleger	1965	10	23		68	02	00	N	170	00	00	W	m	68.0333	-170	53	27			
20995002	Thomas G. Thompson	TT043	049_091	100	grab, undifferentiated	1969	09	19		65	15	00	N	167	09	50	W	m	65.25	-167.1583	11				
20995002	Thomas G. Thompson	TT042	155_321	100	grab, undifferentiated	1969	09	11		62	22	70	N	167	26	70	W	m	62.3783	-167.445	26				
20995002	Thomas G. Thompson	TT042	147_309	400	core, gravity undiff.	1969	09	09		61	41	90	N	176	41	30	W	m	61.6983	-176.6883	109	20			
20995002	Thomas G. Thompson	TT042	142_299	100	grab, undifferentiated	1969	09	09		60	43	30	N	173	05	20	W	m	60.7217	-173.0867	66				
20995002	Thomas G. Thompson	TT042	130_283	100	grab, undifferentiated	1969	09	07		62	58	80	N	171	13	60	W	m	62.98	-171.2267	49				
06245001	Townsend Cromwell	JPO 212	67	100	grab, undifferentiated	1975	05	30	2121	59	45	00	N	146	15	19	W	m	59.75	-146.2532	77		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	5	300	core, box	1975	05	28	0600	59	36	50	N	147	32	79	W	m	59.6083	-147.5465			BOX CORE		
06245001	Townsend Cromwell	JPO 212	478	104	grab, shipek	1975	11	03	1202	59	54	35	N	143	53	00	W	m	59.9058	-143.8833	77		SHIPEK GRAB		
06245001	Townsend Cromwell	JPO 212	459	104	grab, shipek	1975	10	28	1245	60	30	90	N	146	46	80	W	m	60.515	-146.78	382		SHIPEK GRAB		
06245001	Townsend Cromwell	JPO 212	457	104	grab, shipek	1975	10	28	0241	60	14	60	N	146	49	90	W	m	60.2433	-146.8317	229		SHIPEK GRAB		
06245001	Townsend Cromwell	JPO 212	350	100	grab, undifferentiated	1975	06	5	2104	59	34	30	N	142	38	79	W	m	59.5717	-142.6465	575		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	345	104	grab, shipek	1975	06	5	0817	59	39	80	N	142	25	49	W	m	59.6633	-142.4248	177		SHIPEK GRAB		
06245001	Townsend Cromwell	JPO 212	333	100	grab, undifferentiated	1975	06	3	0011	59	47	10	N	143	51	49	W	m	59.785	-143.8582	128		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	309	100	grab, undifferentiated	1975	06	6	2046	59	23	60	N	141	15	49	W	m	59.3933	-141.2582	329		GRAB SAMPLE		
06245001	Townsend Cromwell	JPO 212	6	300	core, box	1975	05	28	0700	59	32	30	N	147	21	10	W	m	59.5383	-147.3517	144		BOX CORE		
06245001	Townsend Cromwell	JPO 212	53	100	grab, undifferentiated	1975	05	30	1214	60	07	70	N	146	52	79	W	m	60.1283	-146.8798	155		GRAB SAMPLE		
20995002	Thomas G. Thompson	TT051	087_162	400	core, gravity undiff.	1970	09	01		55	39	00	N	166	32	20	W	m	55.65	-166.5367	129	112			
20995002	Thomas G. Thompson	TT051	089_169	100	grab, undifferentiated	1970	09	02		56	08	50	N	168	00	00	W	m	56.1417	-168	143				
20995002	Thomas G. Thompson	TT051	082_150	500	core, piston undiff.	1970	09	01		56	23	80	N	165	18	20	W	m	56.3967	-165.3033	85	206			
20995002	Thomas G. Thompson	TT051	062_114	100	grab, undifferentiated	1970	08	29		56	25	30	N	161	04	00	W	m	56.4217	-161.0667	63				
20995002	Thomas G. Thompson	TT051	066_121	100	grab, undifferentiated	1970	08	29		57	33	90	N	162	36	30	W	m	57.565	-162.605	45				
20995002	Thomas G. Thompson	TT051	058_108	100	grab, undifferentiated	1970	08	28		57	28	00	N	160	40	00	W	m	57.4667	-160.6667	59				
20995002	Thomas G. Thompson	TT051	035_077	100	grab, undifferentiated	1970	08	25		57	00	00	N	162	40	00	W	m	57	-162.6667	60				
20995002	Multiple	ANC68	050	100	grab, undifferentiated	1968	07	25		65	13	50	N	166	40	00	W	m	65.225	-166.6667	11	0			
20995002	Staten Island	SI689	009	401	core, gravity, phleger	1961	09	11		70	45	00	N	165	30	00	W	m	70.75	-165.5	41	39			
06245001	Townsend Cromwell	JPO 212	122B	104	grab, shipek	1975	06	01	0737	59	55	50	N	144	29	00	W	m	59.925	-144.4833	40		SHIPEK GRAB		
41995002	Multiple	unknown	SMG1586	0	unknown					71	07	00	N	149	58	00	W	m	71.1167	-149.9667	42				
06245001	Townsend Cromwell	JPO 212	342	103	grab, van veen	1975	06	03	2018	60	01	20	N	142	36	80	W	m	60.02	-142.6133	28		VAN VEEN GRAB		
06245001	Townsend Cromwell	JPO 212	331	103	grab, van veen	1975	06	02	2254	59	56	10	N	143	33	60	W	m	59.935	-143.56	65		VAN VEEN GRAB		
06245001	Townsend Cromwell	JPO 212	307	100	grab, undifferentiated	1975	06	6	2158	59	28	90	N	141	27	79	W	m	59.4817	-141.4632	165		GRAB SAMPLE		
65005001	Unknown Platform	ALASKAG	DBC52C1	701	drive sample, hand core	1977	2	2	2000	59	43	00	N	140	32	55	W	m	59.7167	-140.5425		15	HAND CORE		
65005001	Unknown Platform	ALASKAG	DBC41A1	701	drive sample, hand core	1977	2	2	2000	59	46	35	N	140	00	00	W	m	59.7725	-140		15	HAND CORE		
65005001	Unknown Platform	ALASKAG	DBC33B1	701	drive sample, hand core	1977	2	2	2000	59	54	35	N	139	43	30	W	m	59.9058	-139.7217		15	HAND CORE		
65005001	Unknown Platform	ALASKAG	DBC32C1	701	drive sample, hand core	1977	2	2	2000	59	33	25	N	139	50	05	W	m	59.5542	-139.8342		15	HAND CORE		
65005001	Unknown Platform	ALASKAG	DBC25D1	701	drive sample, hand core	1977	2	2	2000	59	26	50	N	139	35	40	W	m	59.4417	-139.59		15	HAND CORE		
65005001	Unknown Platform	ALASKAG	DBC22C1	701	drive sample, hand core	1977	2	2	2000	59	24	15	N	139	28	30	W	m	59.4025	-139.4717		15	HAND CORE		
65005001	Unknown Platform	ALASKAG	DBC 4C1	701	drive sample, hand core	1977	2	2	2000	59	08	55	N	138	40	40	W	m	59.1425	-138.6733		15	HAND CORE		
